smiles,Mol,QED,logP,SA,PAINS,scaffold,sa_ertl,smiles_can,qed,mw,logp,tpsa,hba,hbd,rtb,heavy_atoms,rings_aromatic,frac_csp3,murcko_scaffold,pains_n,pains_ok,sa,litegov_score
Cc1ccc(C(=O)NC2CCN(C(=O)c3ccccc3)CC2)cc1,,0.9441080485839992,3.0296200000000013,1.627746516364601,0.0,O=C(NC1CCN(C(=O)c2ccccc2)CC1)c1ccccc1,1.627746516364601,Cc1ccc(C(=O)NC2CCN(C(=O)c3ccccc3)CC2)cc1,0.9441080485839992,322.4080000000001,3.0296200000000013,49.41,2.0,1.0,3.0,24.0,2.0,0.3,O=C(NC1CCN(C(=O)c2ccccc2)CC1)c1ccccc1,0,True,1.627746516364601,0.9795702734834688
Cc1ccccc1C(=O)N1CCC(NC(=O)c2ccccc2)CC1,,0.9441080485839992,3.0296200000000013,1.675716416030152,0.0,O=C(NC1CCN(C(=O)c2ccccc2)CC1)c1ccccc1,1.675716416030152,Cc1ccccc1C(=O)N1CCC(NC(=O)c2ccccc2)CC1,0.9441080485839992,322.4080000000001,3.0296200000000013,49.41,2.0,1.0,3.0,24.0,2.0,0.3,O=C(NC1CCN(C(=O)c2ccccc2)CC1)c1ccccc1,0,True,1.675716416030152,0.9775626168848026
COc1ccccc1C(=O)NC1CCN(c2ccccc2)CC1,,0.9433071383756226,3.094000000000001,1.6723576834215947,0.0,O=C(NC1CCN(c2ccccc2)CC1)c1ccccc1,1.6723576834215947,COc1ccccc1C(=O)NC1CCN(c2ccccc2)CC1,0.9433071383756226,310.39700000000005,3.094000000000001,41.57,3.0,1.0,4.0,23.0,2.0,0.3157894736842105,O=C(NC1CCN(c2ccccc2)CC1)c1ccccc1,0,True,1.6723576834215947,0.9765713792564945
Cc1ccc(CNC(=O)c2cccc(N3CCOCC3)c2)cc1,,0.9439453940404492,2.761620000000001,1.721294537612179,0.0,O=C(NCc1ccccc1)c1cccc(N2CCOCC2)c1,1.721294537612179,Cc1ccc(CNC(=O)c2cccc(N3CCOCC3)c2)cc1,0.9439453940404492,310.39700000000005,2.761620000000001,41.57000000000001,3.0,1.0,4.0,23.0,2.0,0.3157894736842105,O=C(NCc1ccccc1)c1cccc(N2CCOCC2)c1,0,True,1.721294537612179,0.975425206227712
Cc1cccc(CNC(=O)c2ccc(N3CCCC3)cc2)c1,,0.9353781765644734,3.5252200000000027,1.6183019629559876,0.0,O=C(NCc1ccccc1)c1ccc(N2CCCC2)cc1,1.6183019629559876,Cc1cccc(CNC(=O)c2ccc(N3CCCC3)cc2)c1,0.9353781765644734,294.398,3.5252200000000027,32.34,2.0,1.0,4.0,22.0,2.0,0.3157894736842105,O=C(NCc1ccccc1)c1ccc(N2CCCC2)cc1,0,True,1.6183019629559876,0.9676289053749408
Cc1cccc(C(=O)NC2CCN(C(=O)c3cccs3)CC2)c1,,0.9411014975321216,3.091120000000002,1.9073803324143943,0.0,O=C(NC1CCN(C(=O)c2cccs2)CC1)c1ccccc1,1.9073803324143943,Cc1cccc(C(=O)NC2CCN(C(=O)c3cccs3)CC2)c1,0.9411014975321216,328.43700000000007,3.091120000000002,49.41,3.0,1.0,3.0,23.0,2.0,0.3333333333333333,O=C(NC1CCN(C(=O)c2cccs2)CC1)c1ccccc1,0,True,1.9073803324143943,0.9636182034501464
Cc1cc(C(=O)NC2CCN(c3ccccc3)CC2)no1,,0.940375052016018,2.3818200000000003,1.960641602777692,0.0,O=C(NC1CCN(c2ccccc2)CC1)c1ccon1,1.960641602777692,Cc1cc(C(=O)NC2CCN(c3ccccc3)CC2)no1,0.940375052016018,285.347,2.3818200000000003,58.370000000000005,4.0,1.0,3.0,21.0,2.0,0.375,O=C(NC1CCN(c2ccccc2)CC1)c1ccon1,0,True,1.960641602777692,0.9603625114381171
Cc1ccc(-n2cc(C(=O)NC3CCCCC3)cn2)cc1,,0.9396352127542906,3.2432200000000018,1.9378317667121188,0.0,O=C(NC1CCCCC1)c1cnn(-c2ccccc2)c1,1.9378317667121188,Cc1ccc(-n2cc(C(=O)NC3CCCCC3)cn2)cc1,0.9396352127542906,283.37499999999994,3.2432200000000018,46.92,3.0,1.0,3.0,21.0,2.0,0.4117647058823529,O=C(NC1CCCCC1)c1cnn(-c2ccccc2)c1,0,True,1.9378317667121188,0.9602716522431027
COc1ccc(C(=O)N[C@H]2CCN(c3ccccc3)C2)cc1,,0.9429492366901776,2.703900000000001,2.0749333992599617,0.0,O=C(N[C@H]1CCN(c2ccccc2)C1)c1ccccc1,2.0749333992599617,COc1ccc(C(=O)N[C@H]2CCN(c3ccccc3)C2)cc1,0.9429492366901776,296.37000000000006,2.703900000000001,41.57,3.0,1.0,4.0,22.0,2.0,0.2777777777777778,O=C(N[C@H]1CCN(c2ccccc2)C1)c1ccccc1,0,True,2.0749333992599617,0.9592168396783103
CC1CCC(NC(=O)c2ccc(-n3cccn3)cc2)CC1,,0.9400878324040718,3.1808000000000014,1.9838622837360784,0.0,O=C(NC1CCCCC1)c1ccc(-n2cccn2)cc1,1.9838622837360784,CC1CCC(NC(=O)c2ccc(-n3cccn3)cc2)CC1,0.9400878324040718,283.3750000000001,3.1808000000000014,46.92,3.0,1.0,3.0,21.0,2.0,0.4117647058823529,O=C(NC1CCCCC1)c1ccc(-n2cccn2)cc1,0,True,1.9838622837360784,0.9589847843636996
