Mol,QED,logP,SA,scaffold,sa_ertl,smiles_can,qed,mw,logp,tpsa,hba,hbd,rtb,heavy_atoms,rings_aromatic,frac_csp3,murcko_scaffold,pains_n,pains_ok,sa
CC(=O)NC1=CC=C(OCC(=O)NCCBr)C=C1,0.7825717556645155,1.5348999999999997,1.84429204137653,c1ccccc1,1.84429204137653,CC(=O)Nc1ccc(OCC(=O)NCCBr)cc1,0.7825717556645155,315.1669999999999,1.5348999999999997,67.42999999999999,3,2,6,18,1,0.3333333333333333,c1ccccc1,0,True,1.84429204137653
COC(=O)C1=CC=C(OCC(N)O)C(C(=O)O)=C1,0.49311798250686306,-0.1726999999999998,2.584241573834351,c1ccccc1,2.584241573834351,COC(=O)c1ccc(OCC(N)O)c(C(=O)O)c1,0.49311798250686306,255.22599999999997,-0.1726999999999998,119.08,6,3,5,18,1,0.2727272727272727,c1ccccc1,0,True,2.584241573834351
O=C(CN1CCN(C(=O)CN(CC2=CC=CS2)S(=O)(=O)CC2=CC=CC=C2)CC1)NC1=CC=C(F)C=C1,0.4239840529618987,3.0021000000000013,2.4268610955630923,O=C(CN1CCN(C(=O)CN(Cc2cccs2)S(=O)(=O)Cc2ccccc2)CC1)Nc1ccccc1,2.4268610955630923,O=C(CN1CCN(C(=O)CN(Cc2cccs2)S(=O)(=O)Cc2ccccc2)CC1)Nc1ccc(F)cc1,0.4239840529618987,544.6740000000003,3.0021000000000013,90.03,6,1,10,37,3,0.3076923076923077,O=C(CN1CCN(C(=O)CN(Cc2cccs2)S(=O)(=O)Cc2ccccc2)CC1)Nc1ccccc1,0,True,2.4268610955630923
COCCN1C(=O)C2=CC=CC(Cl)=C=C2C2=C1C(=O)C=C(O)C2=O,0.84364997959391,0.16800000000000032,3.9191635732207875,O=C1C=CC(=O)c2c1[nH]c(=O)c1c2=C=CC=CC=1,3.9191635732207875,COCCn1c2c(c3c(c1=O)=CC=CC(Cl)=C=3)C(=O)C(O)=CC2=O,0.84364997959391,345.7380000000001,0.16800000000000032,85.6,6,1,3,24,1,0.17647058823529413,O=C1C=CC(=O)c2c1[nH]c(=O)c1c2=C=CC=CC=1,1,False,3.9191635732207875
FC1=CC=C(C2=CNC3=CC=C4C=CC=CC4=C32)C=C1,0.48877887317378593,5.127200000000003,1.8721285724448933,c1ccc(-c2c[nH]c3ccc4ccccc4c23)cc1,1.8721285724448933,Fc1ccc(-c2c[nH]c3ccc4ccccc4c23)cc1,0.48877887317378593,261.29900000000004,5.127200000000003,15.79,0,1,1,20,4,0.0,c1ccc(-c2c[nH]c3ccc4ccccc4c23)cc1,0,True,1.8721285724448933
CN(C)S(=O)(=O)C1=CC=C(OCC2CC(N)CN2C(=O)CN2C=NC3=CC(F)=CC=C32)C=C1,0.5536133875831585,1.4329000000000003,3.3590333512641415,O=C(Cn1cnc2ccccc21)N1CCCC1COc1ccccc1,3.3590333512641415,CN(C)S(=O)(=O)c1ccc(OCC2CC(N)CN2C(=O)Cn2cnc3cc(F)ccc32)cc1,0.5536133875831585,475.5460000000002,1.4329000000000003,110.76,7,1,7,33,3,0.36363636363636365,O=C(Cn1cnc2ccccc21)N1CCCC1COc1ccccc1,0,True,3.3590333512641415
CCN(CC)CC1=CC=C(NC(=S)C=CC2=CSC=N2)C2=CC=CC=C12,0.42639114361908237,5.590800000000004,2.8905661048482756,S=C(C=Cc1cscn1)Nc1cccc2ccccc12,2.8905661048482756,CCN(CC)Cc1ccc(NC(=S)C=Cc2cscn2)c2ccccc12,0.42639114361908237,381.5700000000001,5.590800000000004,28.16,4,1,7,26,3,0.23809523809523808,S=C(C=Cc1cscn1)Nc1cccc2ccccc12,0,True,2.8905661048482756
CC1=C(NS(=O)(=O)C2=CC=C(S(=O)(=O)OC3=CC=C(S(N)(=O)=O)C=C3)C=C2)OC=N1,0.4773271506913152,1.1989199999999998,2.609218498028998,O=S(=O)(Nc1cnco1)c1ccc(S(=O)(=O)Oc2ccccc2)cc1,2.609218498028998,Cc1ncoc1NS(=O)(=O)c1ccc(S(=O)(=O)Oc2ccc(S(N)(=O)=O)cc2)cc1,0.4773271506913152,473.51000000000016,1.1989199999999998,175.72999999999996,9,2,7,30,3,0.0625,O=S(=O)(Nc1cnco1)c1ccc(S(=O)(=O)Oc2ccccc2)cc1,0,True,2.609218498028998
FC1=CC=C(C=CC=CC2=CC=NC=C2)C=C1,0.7206629347749717,3.947300000000003,2.1127533510713263,C(C=Cc1ccncc1)=Cc1ccccc1,2.1127533510713263,Fc1ccc(C=CC=Cc2ccncc2)cc1,0.7206629347749717,225.26600000000002,3.947300000000003,12.89,1,0,3,17,2,0.0,C(C=Cc1ccncc1)=Cc1ccccc1,0,True,2.1127533510713263
O=S(=O)(CCCCN1CCOCC1)C1=CC=C(C2=CC=C(F)C=C2F)C=C1,0.6733243002018242,3.5179000000000027,2.12155792986999,O=S(=O)(CCCCN1CCOCC1)c1ccc(-c2ccccc2)cc1,2.12155792986999,O=S(=O)(CCCCN1CCOCC1)c1ccc(-c2ccc(F)cc2F)cc1,0.6733243002018242,395.47100000000006,3.5179000000000027,46.61,4,0,7,27,2,0.4,O=S(=O)(CCCCN1CCOCC1)c1ccc(-c2ccccc2)cc1,0,True,2.12155792986999
