Mol,QED,logP,SA,scaffold,sa_ertl,smiles_can,qed,mw,logp,tpsa,hba,hbd,rtb,heavy_atoms,rings_aromatic,frac_csp3,murcko_scaffold,pains_n,pains_ok,sa
CC(C)(C)CCS(=O)(=O)CCC1=CC=C(CCC(=O)N2CCOCC2)N=C1,0.6736451143930049,2.2665000000000006,2.6067942695303294,O=C(CCc1ccccn1)N1CCOCC1,2.6067942695303294,CC(C)(C)CCS(=O)(=O)CCc1ccc(CCC(=O)N2CCOCC2)nc1,0.6736451143930049,396.55300000000017,2.2665000000000006,76.57000000000001,5,0,8,27,1,0.7,O=C(CCc1ccccn1)N1CCOCC1,0,True,2.6067942695303294
O=C(CCNC(=O)C1=CC=C2C=CC3=CC=CC=C3C2=C1)NCCN1CCCNCC1,0.5157695889786952,2.524400000000001,2.2000556900774626,O=C(CCNC(=O)c1ccc2ccc3ccccc3c2c1)NCCN1CCCNCC1,2.2000556900774626,O=C(CCNC(=O)c1ccc2ccc3ccccc3c2c1)NCCN1CCCNCC1,0.5157695889786952,418.5410000000003,2.524400000000001,73.47,4,3,7,31,3,0.36,O=C(CCNC(=O)c1ccc2ccc3ccccc3c2c1)NCCN1CCCNCC1,0,True,2.2000556900774626
C1=CC=C(CN(CCNC2=NC3=CC=CC=C3S2)CC2CCCC2)C=C1,0.5791003275450903,5.400600000000005,2.1263188385760863,c1ccc(CN(CCNc2nc3ccccc3s2)CC2CCCC2)cc1,2.1263188385760863,c1ccc(CN(CCNc2nc3ccccc3s2)CC2CCCC2)cc1,0.5791003275450903,365.5460000000003,5.400600000000005,28.16,4,1,8,26,3,0.4090909090909091,c1ccc(CN(CCNc2nc3ccccc3s2)CC2CCCC2)cc1,0,True,2.1263188385760863
CC1=CC=C(NC2=NC3=CC=C(C4=CC=CS4)C=C3S2)C=C1,0.4944223451087485,6.076820000000002,2.016997203340603,c1ccc(Nc2nc3ccc(-c4cccs4)cc3s2)cc1,2.016997203340603,Cc1ccc(Nc2nc3ccc(-c4cccs4)cc3s2)cc1,0.4944223451087485,322.4580000000001,6.076820000000002,24.92,4,1,3,22,4,0.05555555555555555,c1ccc(Nc2nc3ccc(-c4cccs4)cc3s2)cc1,0,True,2.016997203340603
COC1=CC=C(C2=C(C3=CC=CC=C3)N3C=C(CCC(=O)N4CCCCC4)SC3=N2)C=C1OC,0.34446224946519627,5.692100000000005,2.5202622113041357,O=C(CCc1cn2c(-c3ccccc3)c(-c3ccccc3)nc2s1)N1CCCCC1,2.5202622113041357,COc1ccc(-c2nc3sc(CCC(=O)N4CCCCC4)cn3c2-c2ccccc2)cc1OC,0.34446224946519627,475.6140000000004,5.692100000000005,56.07000000000001,6,0,7,34,4,0.3333333333333333,O=C(CCc1cn2c(-c3ccccc3)c(-c3ccccc3)nc2s1)N1CCCCC1,0,True,2.5202622113041357
COC1=CC(CC2=C(C3=CC=C(O)C=C3)N=NN2C2=CC=C(NC(=O)CN3CCC(N(C)C)CC3)C=C2)=CC=C1O,0.2843077370345271,3.909400000000003,2.702905181208493,O=C(CN1CCCCC1)Nc1ccc(-n2nnc(-c3ccccc3)c2Cc2ccccc2)cc1,2.702905181208493,COc1cc(Cc2c(-c3ccc(O)cc3)nnn2-c2ccc(NC(=O)CN3CCC(N(C)C)CC3)cc2)ccc1O,0.2843077370345271,556.6670000000005,3.909400000000003,115.98,9,3,9,41,4,0.3225806451612903,O=C(CN1CCCCC1)Nc1ccc(-n2nnc(-c3ccccc3)c2Cc2ccccc2)cc1,0,True,2.702905181208493
CCCC(C(=O)NC1CC(NC(=O)CC)C1)N(C(=O)C(C)(C)CC(=O)O)C(C)CC1=CC=C(Cl)C(Cl)=C1,0.3286947536622469,4.596000000000004,3.7843351654403286,O=C(CNCCc1ccccc1)NC1CCC1,3.7843351654403286,CCCC(C(=O)NC1CC(NC(=O)CC)C1)N(C(=O)C(C)(C)CC(=O)O)C(C)Cc1ccc(Cl)c(Cl)c1,0.3286947536622469,556.5310000000004,4.596000000000004,115.81000000000002,4,3,13,37,1,0.6296296296296297,O=C(CNCCc1ccccc1)NC1CCC1,0,True,3.7843351654403286
C#CCOC1=CC=C(OC)C=C1OC,0.6796263962733294,1.7158,1.8634758519643277,c1ccccc1,1.8634758519643277,C#CCOc1ccc(OC)cc1OC,0.6796263962733294,192.21399999999997,1.7158,27.69,3,0,4,14,1,0.2727272727272727,c1ccccc1,0,True,1.8634758519643277
CC(C)(CSC1=NC=NN1)C(O)=NC1=CC=C(NC(=O)C2=CC(Cl)=CC=C2OC2=CC=NC(C(F)(F)F)=C2)C=C1,0.10585795779144207,7.323000000000004,3.177339019597472,O=C(Nc1ccc(N=CCCSc2ncn[nH]2)cc1)c1ccccc1Oc1ccncc1,3.177339019597472,CC(C)(CSc1ncn[nH]1)C(O)=Nc1ccc(NC(=O)c2cc(Cl)ccc2Oc2ccnc(C(F)(F)F)c2)cc1,0.10585795779144207,591.0150000000003,7.323000000000004,125.38,7,3,9,40,4,0.19230769230769232,O=C(Nc1ccc(N=CCCSc2ncn[nH]2)cc1)c1ccccc1Oc1ccncc1,0,True,3.177339019597472
NC(=O)C1=CC=C2C(=C1)NN=C2C1=CC=C(F)C=C1,0.7379349272939321,2.4679,1.9785284307040065,c1ccc(-c2n[nH]c3ccccc23)cc1,1.9785284307040065,NC(=O)c1ccc2c(-c3ccc(F)cc3)n[nH]c2c1,0.7379349272939321,255.25199999999998,2.4679,71.77000000000001,2,2,2,19,3,0.0,c1ccc(-c2n[nH]c3ccccc23)cc1,0,True,1.9785284307040065
CCOP(=O)(OCC)OCC(=O)NC1=CC=C(S(N)(=O)=O)C=C1,0.6319880441187484,1.4701999999999997,2.385598333767877,c1ccccc1,2.385598333767877,CCOP(=O)(OCC)OCC(=O)Nc1ccc(S(N)(=O)=O)cc1,0.6319880441187484,366.3320000000001,1.4701999999999997,134.01999999999998,7,2,9,23,1,0.4166666666666667,c1ccccc1,0,True,2.385598333767877
N#CC1=C(C2=CC=C(C3=CNC4=CC=CC=C43)C=C2)N=C2C=C(O)C(O)=CN2C1=O,0.4213783660908612,3.7926800000000025,2.715170633811537,O=c1cc(-c2ccc(-c3c[nH]c4ccccc34)cc2)nc2ccccn12,2.715170633811537,N#Cc1c(-c2ccc(-c3c[nH]c4ccccc34)cc2)nc2cc(O)c(O)cn2c1=O,0.4213783660908612,394.3900000000001,3.7926800000000025,114.41,6,3,2,30,5,0.0,O=c1cc(-c2ccc(-c3c[nH]c4ccccc34)cc2)nc2ccccn12,0,True,2.715170633811537
ClC1=CC=C(C2=NC(C3=CC=C(OCC4=CNC5=CC=C(OCC6CC6)C=C45)C=C3)=NO2)C=C1,0.2660487514034689,6.906100000000006,2.3639246308845543,c1ccc(-c2nc(-c3ccc(OCc4c[nH]c5ccc(OCC6CC6)cc45)cc3)no2)cc1,2.3639246308845543,Clc1ccc(-c2nc(-c3ccc(OCc4c[nH]c5ccc(OCC6CC6)cc45)cc3)no2)cc1,0.2660487514034689,471.94400000000024,6.906100000000006,73.17,5,1,8,34,5,0.18518518518518517,c1ccc(-c2nc(-c3ccc(OCc4c[nH]c5ccc(OCC6CC6)cc45)cc3)no2)cc1,0,True,2.3639246308845543
CCN1C(=O)C(=CC2=C(C3=CC=C(Cl)C(Cl)=C3)NNC2=O)C(=C=C(C)C)C2=C1CCCC2,0.6096307316778916,3.9116000000000026,3.504086893649178,C=c1c2c([nH]c(=O)c1=Cc1c(-c3ccccc3)[nH][nH]c1=O)CCCC2,3.504086893649178,CCn1c2c(c(=C=C(C)C)c(=Cc3c(-c4ccc(Cl)c(Cl)c4)[nH][nH]c3=O)c1=O)CCCC2,0.6096307316778916,470.4000000000003,3.9116000000000026,70.65,3,2,3,32,3,0.32,C=c1c2c([nH]c(=O)c1=Cc1c(-c3ccccc3)[nH][nH]c1=O)CCCC2,1,False,3.504086893649178
COC1=CC(C(=O)N2CCCCC2)=C(C2=C(C3=CC(OC)=C(OC)C(OC)=C3)C=C(C3=CC=C(I)C=C3)N2)C=C1OC,0.18697275485423237,7.289400000000008,2.76271611613355,O=C(c1ccccc1-c1[nH]c(-c2ccccc2)cc1-c1ccccc1)N1CCCCC1,2.76271611613355,COc1cc(C(=O)N2CCCCC2)c(-c2[nH]c(-c3ccc(I)cc3)cc2-c2cc(OC)c(OC)c(OC)c2)cc1OC,0.18697275485423237,682.5550000000002,7.289400000000008,82.25000000000001,6,1,9,42,4,0.30303030303030304,O=C(c1ccccc1-c1[nH]c(-c2ccccc2)cc1-c1ccccc1)N1CCCCC1,0,True,2.76271611613355
CCCCN(CCCC)CCCCCCCCCC(=O)NC1=CC=C(OC)C=C1OC,0.24718186173406526,6.665300000000007,2.144665766539461,c1ccccc1,2.144665766539461,CCCCN(CCCC)CCCCCCCCCC(=O)Nc1ccc(OC)cc1OC,0.24718186173406526,434.6650000000001,6.665300000000007,50.80000000000001,4,1,19,31,1,0.7307692307692307,c1ccccc1,0,True,2.144665766539461
NC1=CC=C2C(=O)C3=C(C=CC=C3C=NNC3=NC(O)=CC(C4=CC=CC=C4)=N3)OC2=C1,0.17158146418162576,4.137000000000001,2.7164039260187653,O=c1c2ccccc2oc2cccc(C=NNc3nccc(-c4ccccc4)n3)c12,2.7164039260187653,Nc1ccc2c(=O)c3c(C=NNc4nc(O)cc(-c5ccccc5)n4)cccc3oc2c1,0.17158146418162576,423.4320000000002,4.137000000000001,126.63000000000001,8,3,4,32,5,0.0,O=c1c2ccccc2oc2cccc(C=NNc3nccc(-c4ccccc4)n3)c12,0,True,2.7164039260187653
O=C(NCCOC1CCCC1)C1=CC2=C(CCN(S(=O)(=O)N3CCC(F)CC3)C2)S1,0.6356652755880094,2.4739000000000004,2.8665895962444523,O=C(NCCOC1CCCC1)c1cc2c(s1)CCN(S(=O)(=O)N1CCCCC1)C2,2.8665895962444523,O=C(NCCOC1CCCC1)c1cc2c(s1)CCN(S(=O)(=O)N1CCC(F)CC1)C2,0.6356652755880094,459.6090000000002,2.4739000000000004,78.95,5,1,7,30,1,0.75,O=C(NCCOC1CCCC1)c1cc2c(s1)CCN(S(=O)(=O)N1CCCCC1)C2,0,True,2.8665895962444523
CN(CCC1=CN(C2CCN(CCC(=O)O)CC2)N=C1N)CC1=CC=C(F)C=C1,0.668518933015881,2.3904999999999994,2.5991296494761986,c1ccc(CNCCc2cnn(C3CCNCC3)c2)cc1,2.5991296494761986,CN(CCc1cn(C2CCN(CCC(=O)O)CC2)nc1N)Cc1ccc(F)cc1,0.668518933015881,403.50200000000007,2.3904999999999994,87.62,6,2,9,29,2,0.5238095238095238,c1ccc(CNCCc2cnn(C3CCNCC3)c2)cc1,0,True,2.5991296494761986
CCOC(=O)C1=NN(CC2=CC=C(C3=CC=CC=C3)C=C2)C(=O)C(CCNC(C)=O)=C1,0.5672520394467869,2.813900000000001,2.228151780525474,O=c1cccnn1Cc1ccc(-c2ccccc2)cc1,2.228151780525474,CCOC(=O)c1cc(CCNC(C)=O)c(=O)n(Cc2ccc(-c3ccccc3)cc2)n1,0.5672520394467869,419.4810000000003,2.813900000000001,90.28999999999999,6,1,8,31,3,0.25,O=c1cccnn1Cc1ccc(-c2ccccc2)cc1,0,True,2.228151780525474
CC(C)N(CCCC(O)C1=NC=C(CSC(F)(F)F)S1)C(C)C,0.6754738199633854,4.8285000000000045,3.7208554542336714,c1cscn1,3.7208554542336714,CC(C)N(CCCC(O)c1ncc(CSC(F)(F)F)s1)C(C)C,0.6754738199633854,370.50600000000003,4.8285000000000045,36.36,5,1,9,23,1,0.8,c1cscn1,0,True,3.7208554542336714
O=C1C=C(NC(=O)CCCCCCCCCCOC(=O)C2=CC(=O)CC(O)C2)CCC1,0.34006374889844915,3.443800000000002,3.4386398164797978,O=C1C=C(NC(=O)CCCCCCCCCCOC(=O)C2=CC(=O)CCC2)CCC1,3.4386398164797978,O=C1C=C(NC(=O)CCCCCCCCCCOC(=O)C2=CC(=O)CC(O)C2)CCC1,0.34006374889844915,433.54500000000024,3.443800000000002,109.77,6,2,13,31,0,0.6666666666666666,O=C1C=C(NC(=O)CCCCCCCCCCOC(=O)C2=CC(=O)CCC2)CCC1,0,True,3.4386398164797978
