Mol,QED,logP,SA,scaffold,sa_ertl,smiles_can,qed,mw,logp,tpsa,hba,hbd,rtb,heavy_atoms,rings_aromatic,frac_csp3,murcko_scaffold,pains_n,pains_ok,sa
COC(=O)C1=C(O)C(O)=C(O)C=C1Cl,0.48773813372932345,1.2433999999999998,2.4253998164613684,c1ccccc1,2.4253998164613684,COC(=O)c1c(Cl)cc(O)c(O)c1O,0.48773813372932345,218.592,1.2433999999999998,86.99000000000001,5,3,1,14,1,0.125,c1ccccc1,1,False,2.4253998164613684
CCN(CC)C(=O)CCC(=O)NCC(=O)N1CCC(C2=CN(CCOC)C3=CC=CC=C23)CC1,0.5474241839154599,2.7585000000000015,2.5412786885768632,c1ccc2c(C3CCNCC3)c[nH]c2c1,2.5412786885768632,CCN(CC)C(=O)CCC(=O)NCC(=O)N1CCC(c2cn(CCOC)c3ccccc23)CC1,0.5474241839154599,470.61400000000026,2.7585000000000015,83.88000000000001,5,1,11,34,2,0.5769230769230769,c1ccc2c(C3CCNCC3)c[nH]c2c1,0,True,2.5412786885768632
CNC(=N)S,0.21958880527774552,0.07036999999999988,3.655569641029622,,3.655569641029622,CNC(=N)S,0.21958880527774552,90.151,0.07036999999999988,35.88,1,3,0,5,0,0.5,,0,True,3.655569641029622
CC(=O)NN1CCC(OC2=CC=C(C(=O)N3CCC4(CC3)CNC(=O)CO4)C3=C2CCCC3)C1,0.6859080530938894,1.190800000000001,4.145874518406161,O=C1COC2(CCN(C(=O)c3ccc(OC4CCNC4)c4c3CCCC4)CC2)CN1,4.145874518406161,CC(=O)NN1CCC(Oc2ccc(C(=O)N3CCC4(CC3)CNC(=O)CO4)c3c2CCCC3)C1,0.6859080530938894,470.5700000000005,1.190800000000001,100.21000000000002,6,2,4,34,1,0.64,O=C1COC2(CCN(C(=O)c3ccc(OC4CCNC4)c4c3CCCC4)CC2)CN1,0,True,4.145874518406161
O=C(C=C=C1C=C2C(=O)C=CC=C2C(=O)N1NC1=CC=CC=C1)OC1=CC=C(Cl)C=C1,0.3906497668305535,2.4511000000000003,3.2778922947864944,O=C(C=C=c1cc2c(c(=O)n1Nc1ccccc1)=CC=CC2=O)Oc1ccccc1,3.2778922947864944,O=C(C=C=c1cc2c(c(=O)n1Nc1ccccc1)=CC=CC2=O)Oc1ccc(Cl)cc1,0.3906497668305535,430.8470000000001,2.4511000000000003,77.4,6,1,4,31,3,0.0,O=C(C=C=c1cc2c(c(=O)n1Nc1ccccc1)=CC=CC2=O)Oc1ccccc1,0,True,3.2778922947864944
O=C(CC1=NC2=CC=CC=C2N1)C1=CC=C2CC3CCCCN3C(=O)C2=C1,0.7275833650119292,3.539100000000002,2.8519449042276825,O=C(Cc1nc2ccccc2[nH]1)c1ccc2c(c1)C(=O)N1CCCCC1C2,2.8519449042276825,O=C(Cc1nc2ccccc2[nH]1)c1ccc2c(c1)C(=O)N1CCCCC1C2,0.7275833650119292,359.4290000000002,3.539100000000002,66.06,3,1,3,27,3,0.3181818181818182,O=C(Cc1nc2ccccc2[nH]1)c1ccc2c(c1)C(=O)N1CCCCC1C2,0,True,2.8519449042276825
S=C(N(CCCl)CCCl)N1CCNC1N1CCCC1,0.6065865934906735,1.3355,3.9335135529054135,C1CCN(C2NCCN2)C1,3.9335135529054135,S=C(N(CCCl)CCCl)N1CCNC1N1CCCC1,0.6065865934906735,325.30900000000014,1.3355,21.75,3,1,5,19,0,0.9166666666666666,C1CCN(C2NCCN2)C1,0,True,3.9335135529054135
NC1=CN2C(=O)C3=CC=CC=C3N=C2C=C1,0.5720545962250342,1.4299000000000002,2.0368872713349546,O=c1c2ccccc2nc2ccccn12,2.0368872713349546,Nc1ccc2nc3ccccc3c(=O)n2c1,0.5720545962250342,211.224,1.4299000000000002,60.39,4,1,0,16,3,0.0,O=c1c2ccccc2nc2ccccn12,0,True,2.0368872713349546
COC1=CC2=CC=C(N3CCC(C(=O)NN=CC4=CC=C(F)C(Cl)=C4)CC3)N=C2C(OC)=C1,0.4263123532501026,4.411200000000004,2.4837279521084312,O=C(NN=Cc1ccccc1)C1CCN(c2ccc3ccccc3n2)CC1,2.4837279521084312,COc1cc(OC)c2nc(N3CCC(C(=O)NN=Cc4ccc(F)c(Cl)c4)CC3)ccc2c1,0.4263123532501026,470.93200000000024,4.411200000000004,76.05,6,1,6,33,3,0.2916666666666667,O=C(NN=Cc1ccccc1)C1CCN(c2ccc3ccccc3n2)CC1,0,True,2.4837279521084312
COC1=CC=C(C=O)C=C1,0.575816465118545,1.5076999999999998,1.4887133227194695,c1ccccc1,1.4887133227194695,COc1ccc(C=O)cc1,0.575816465118545,136.14999999999998,1.5076999999999998,26.3,2,0,2,10,1,0.125,c1ccccc1,0,True,1.4887133227194695
